,Latitude_x,Longitude_x,index_x,join_key,index_y,Latitude_y,Longitude_y,euclidean_distance,MRT_Name,coordinate_pair,distance,duration,centroid_name
19,1.4019797026378915,103.8977527489548,203,A,115,1.387994311,103.9054153,1.7731008884792812,BAKAU LRT STATION,"coordinate_pair(lat_x=1.4019797026378915, lon_x=103.8977527489548, lat_y=1.387994311, lon_y=103.9054153)",25.611,157.88333333333333,TWIN WATERFALLS
20,1.3717191433823752,103.77305757910308,35,A,54,1.38002223,103.7726474,0.9243863532688467,BANGKIT LRT STATION,"coordinate_pair(lat_x=1.3717191433823752, lon_x=103.77305757910308, lat_y=1.38002223, lon_y=103.7726474)",1.163,7.2,MERA GARDENS
21,1.3712407605365216,103.76918070552865,104,A,54,1.38002223,103.7726474,1.0497487191888564,BANGKIT LRT STATION,"coordinate_pair(lat_x=1.3712407605365216, lon_x=103.76918070552865, lat_y=1.38002223, lon_y=103.7726474)",1.334,8.333333333333334,CASHEW VILLAS
22,1.3718599491208627,103.76560193175244,211,A,54,1.38002223,103.7726474,1.1988073020742291,BANGKIT LRT STATION,"coordinate_pair(lat_x=1.3718599491208627, lon_x=103.76560193175244, lat_y=1.38002223, lon_y=103.7726474)",3.122,19.616666666666667,HAZEL PARK TERRACE
23,1.3673933694733627,103.76939752286108,246,A,54,1.38002223,103.7726474,1.4499910080458434,BANGKIT LRT STATION,"coordinate_pair(lat_x=1.3673933694733627, lon_x=103.76939752286108, lat_y=1.38002223, lon_y=103.7726474)",7.314,45.8,CHESTNUT-VILLE
24,1.3767472793248035,103.75875881652516,99,A,54,1.38002223,103.7726474,1.5862588111011355,BANGKIT LRT STATION,"coordinate_pair(lat_x=1.3767472793248035, lon_x=103.75875881652516, lat_y=1.38002223, lon_y=103.7726474)",2.567,15.733333333333333,PHOENIX HEIGHTS
25,1.3446760199444403,103.88292912725798,9,A,70,1.342501178,103.8801779,0.3898968454466653,BARTLEY MRT STATION,"coordinate_pair(lat_x=1.3446760199444403, lon_x=103.88292912725798, lat_y=1.342501178, lon_y=103.8801779)",1.101,6.75,49 THRIFT DRIVE
26,1.3456004700428743,103.87643699844077,194,A,70,1.342501178,103.8801779,0.540094445124946,BARTLEY MRT STATION,"coordinate_pair(lat_x=1.3456004700428743, lon_x=103.87643699844077, lat_y=1.342501178, lon_y=103.8801779)",1.019,6.566666666666666,22 LORONG GAMBIR
27,1.3394325398378593,103.88455337338797,165,A,70,1.342501178,103.8801779,0.5941475165886777,BARTLEY MRT STATION,"coordinate_pair(lat_x=1.3394325398378593, lon_x=103.88455337338797, lat_y=1.342501178, lon_y=103.8801779)",1.005,6.333333333333333,29 LORONG PAYA LEBAR
28,1.3485139215511215,103.88055684579174,198,A,70,1.342501178,103.8801779,0.6699123431658018,BARTLEY MRT STATION,"coordinate_pair(lat_x=1.3485139215511215, lon_x=103.88055684579174, lat_y=1.342501178, lon_y=103.8801779)",1.625,9.9,LLYN GARDENS
29,1.3484237583571097,103.88424849776806,163,A,70,1.342501178,103.8801779,0.7990389495596837,BARTLEY MRT STATION,"coordinate_pair(lat_x=1.3484237583571097, lon_x=103.88424849776806, lat_y=1.342501178, lon_y=103.8801779)",1.623,10.333333333333334,39 TAI KENG GARDENS
30,1.2820690443978917,103.84846956995324,202,A,147,1.281873789,103.8590798,1.1797082510365462,BAYFRONT MRT STATION,"coordinate_pair(lat_x=1.2820690443978917, lon_x=103.84846956995324, lat_y=1.281873789, lon_y=103.8590798)",1.735,10.916666666666666,TELOK AYER MRT STATION
31,1.2979025506259088,103.856830991058,115,A,147,1.281873789,103.8590798,1.7997639242023071,BAYFRONT MRT STATION,"coordinate_pair(lat_x=1.2979025506259088, lon_x=103.856830991058, lat_y=1.281873789, lon_y=103.8590798)",2.418,15.183333333333334,2 LIANG SEAH STREET
32,1.297006289637633,103.87133176241242,227,A,147,1.281873789,103.8590798,2.164811711865201,BAYFRONT MRT STATION,"coordinate_pair(lat_x=1.297006289637633, lon_x=103.87133176241242, lat_y=1.281873789, lon_y=103.8590798)",7.595,46.45,SANCTUARY GREEN
33,1.2760727101874159,103.83886365474352,81,A,147,1.281873789,103.8590798,2.338113447490519,BAYFRONT MRT STATION,"coordinate_pair(lat_x=1.2760727101874159, lon_x=103.83886365474352, lat_y=1.281873789, lon_y=103.8590798)",3.75,23.516666666666666,MULTI STOREY CAR PARK
34,1.2926587246321704,103.83973365789451,271,A,147,1.281873789,103.8590798,2.4624069698223754,BAYFRONT MRT STATION,"coordinate_pair(lat_x=1.2926587246321704, lon_x=103.83973365789451, lat_y=1.281873789, lon_y=103.8590798)",3.712,22.9,GAMBIER COURT
35,1.3432260634851343,103.77232047776698,67,A,73,1.34090149,103.7757467,0.46030134998418815,BEAUTY WORLD MRT STATION,"coordinate_pair(lat_x=1.3432260634851343, lon_x=103.77232047776698, lat_y=1.34090149, lon_y=103.7757467)",0.731,4.866666666666666,HOOVER PARK
36,1.340324956700946,103.78148898638386,50,A,73,1.34090149,103.7757467,0.641549385735466,BEAUTY WORLD MRT STATION,"coordinate_pair(lat_x=1.340324956700946, lon_x=103.78148898638386, lat_y=1.34090149, lon_y=103.7757467)",1.534,12.2,MAYFAIR PARK
37,1.3467447070969543,103.77580814598711,260,A,73,1.34090149,103.7757467,0.6497720001536422,BEAUTY WORLD MRT STATION,"coordinate_pair(lat_x=1.3467447070969543, lon_x=103.77580814598711, lat_y=1.34090149, lon_y=103.7757467)",0.717,5.183333333333334,LE WOOD
38,1.3361257328341551,103.77154402823405,244,A,73,1.34090149,103.7757467,0.7072964873611511,BEAUTY WORLD MRT STATION,"coordinate_pair(lat_x=1.3361257328341551, lon_x=103.77154402823405, lat_y=1.34090149, lon_y=103.7757467)",0.972,5.933333333333334,TOH YI COURT
39,1.3334013898172872,103.779314492532,257,A,73,1.34090149,103.7757467,0.9234784825344551,BEAUTY WORLD MRT STATION,"coordinate_pair(lat_x=1.3334013898172872, lon_x=103.779314492532, lat_y=1.34090149, lon_y=103.7757467)",1.264,7.966666666666667,KING ALBERT PARK
40,1.3227765030898124,103.95627599380826,168,A,36,1.320401487,103.9571838,0.28271460703818535,BEDOK MRT STATION,"coordinate_pair(lat_x=1.3227765030898124, lon_x=103.95627599380826, lat_y=1.320401487, lon_y=103.9571838)",0.706,4.916666666666667,28 EASTWOOD GREEN
41,1.3215059414671693,103.9522879035098,23,A,36,1.320401487,103.9571838,0.5579380227322791,BEDOK MRT STATION,"coordinate_pair(lat_x=1.3215059414671693, lon_x=103.9522879035098, lat_y=1.320401487, lon_y=103.9571838)",0.71,4.433333333333334,18 JALAN HAJI SALAM
42,1.3258087244209136,103.95274325828429,113,A,36,1.320401487,103.9571838,0.7779363792121617,BEDOK MRT STATION,"coordinate_pair(lat_x=1.3258087244209136, lon_x=103.95274325828429, lat_y=1.320401487, lon_y=103.9571838)",0.976,6.15,16 JALAN NIPAH
43,1.319857219889106,103.9493001112955,236,A,36,1.320401487,103.9571838,0.8784806339802222,BEDOK MRT STATION,"coordinate_pair(lat_x=1.319857219889106, lon_x=103.9493001112955, lat_y=1.320401487, lon_y=103.9571838)",1.122,7.033333333333333,18 KEW WALK
44,1.324150817688116,103.94782116284036,60,A,36,1.320401487,103.9571838,1.121194366883035,BEDOK MRT STATION,"coordinate_pair(lat_x=1.324150817688116, lon_x=103.94782116284036, lat_y=1.320401487, lon_y=103.9571838)",1.372,8.833333333333334,BEDOKVILLE
45,1.3382814633554496,103.92023467931612,240,A,150,1.334742117,103.9179783,0.4666936044043157,BEDOK NORTH MRT STATION,"coordinate_pair(lat_x=1.3382814633554496, lon_x=103.92023467931612, lat_y=1.334742117, lon_y=103.9179783)",0.576,3.5,ARCHIPELAGO
46,1.326966107804735,103.91538048996964,83,A,150,1.334742117,103.9179783,0.911603756223239,BEDOK NORTH MRT STATION,"coordinate_pair(lat_x=1.326966107804735, lon_x=103.91538048996964, lat_y=1.334742117, lon_y=103.9179783)",2.657,16.466666666666665,71L JALAN SENANG
47,1.3255839153702138,103.91276385912992,237,A,150,1.334742117,103.9179783,1.1717666207557749,BEDOK NORTH MRT STATION,"coordinate_pair(lat_x=1.3255839153702138, lon_x=103.91276385912992, lat_y=1.334742117, lon_y=103.9179783)",2.8,17.3,FA SHI LIN TEMPLE
48,1.3231286786833016,103.91680466877844,149,A,150,1.334742117,103.9179783,1.2979292716785316,BEDOK NORTH MRT STATION,"coordinate_pair(lat_x=1.3231286786833016, lon_x=103.91680466877844, lat_y=1.334742117, lon_y=103.9179783)",3.258,20.183333333333334,48 JALAN LAPANG
49,1.328948266863334,103.90765872173343,141,A,150,1.334742117,103.9179783,1.315698965862483,BEDOK NORTH MRT STATION,"coordinate_pair(lat_x=1.328948266863334, lon_x=103.90765872173343, lat_y=1.334742117, lon_y=103.9179783)",5.39,33.1,11 JALAN RIMAU
50,1.3377537656920144,103.93221382582313,137,A,151,1.33660783,103.9322346,0.12744316043871864,BEDOK RESERVOIR MRT STATION,"coordinate_pair(lat_x=1.3377537656920144, lon_x=103.93221382582313, lat_y=1.33660783, lon_y=103.9322346)",0.645,3.966666666666667,BAYWATER
51,1.3382814633554496,103.92023467931612,240,A,151,1.33660783,103.9322346,1.3468854543630353,BEDOK RESERVOIR MRT STATION,"coordinate_pair(lat_x=1.3382814633554496, lon_x=103.92023467931612, lat_y=1.33660783, lon_y=103.9322346)",2.145,13.383333333333333,ARCHIPELAGO
52,1.3329563959582975,103.94471388020825,44,A,151,1.33660783,103.9322346,1.4454523640045653,BEDOK RESERVOIR MRT STATION,"coordinate_pair(lat_x=1.3329563959582975, lon_x=103.94471388020825, lat_y=1.33660783, lon_y=103.9322346)",3.87,24.266666666666666,PEAKVILLE PARK
53,1.3300369157585403,103.94532447060584,221,A,151,1.33660783,103.9322346,1.6282706141080203,BEDOK RESERVOIR MRT STATION,"coordinate_pair(lat_x=1.3300369157585403, lon_x=103.94532447060584, lat_y=1.33660783, lon_y=103.9322346)",3.86,24.05,TANAH MERAH GREEN
54,1.3511871153395747,103.92791426560464,109,A,151,1.33660783,103.9322346,1.6907867169178286,BEDOK RESERVOIR MRT STATION,"coordinate_pair(lat_x=1.3511871153395747, lon_x=103.92791426560464, lat_y=1.33660783, lon_y=103.9322346)",3.466,21.5,Q BAY RESIDENCES
55,1.3027162422524157,103.84837247621884,147,A,141,1.298918434,103.8503538,0.4762852456595815,BENCOOLEN MRT STATION,"coordinate_pair(lat_x=1.3027162422524157, lon_x=103.84837247621884, lat_y=1.298918434, lon_y=103.8503538)",0.662,4.05,11 UPPER WILKIE ROAD
56,1.2979025506259088,103.856830991058,115,A,141,1.298918434,103.8503538,0.7288526881357055,BENCOOLEN MRT STATION,"coordinate_pair(lat_x=1.2979025506259088, lon_x=103.856830991058, lat_y=1.298918434, lon_y=103.8503538)",1.003,7.3,2 LIANG SEAH STREET
57,1.2972337943804126,103.84097632354472,82,A,141,1.298918434,103.8503538,1.0591569013161761,BENCOOLEN MRT STATION,"coordinate_pair(lat_x=1.2972337943804126, lon_x=103.84097632354472, lat_y=1.298918434, lon_y=103.8503538)",1.436,9.533333333333333,OXLEY RESIDENCE
58,1.3089131451053215,103.85358052459118,243,A,141,1.298918434,103.8503538,1.1678146799919935,BENCOOLEN MRT STATION,"coordinate_pair(lat_x=1.3089131451053215, lon_x=103.85358052459118, lat_y=1.298918434, lon_y=103.8503538)",1.656,10.15,202 SERANGOON ROAD
59,1.2926587246321704,103.83973365789451,271,A,141,1.298918434,103.8503538,1.3705139038722056,BENCOOLEN MRT STATION,"coordinate_pair(lat_x=1.2926587246321704, lon_x=103.83973365789451, lat_y=1.298918434, lon_y=103.8503538)",2.148,14.083333333333334,GAMBIER COURT
60,1.3113032825751663,103.85939778353173,184,A,140,1.313672528,103.8629776,0.47725409675324676,BENDEMEER MRT STATION,"coordinate_pair(lat_x=1.3113032825751663, lon_x=103.85939778353173, lat_y=1.313672528, lon_y=103.8629776)",0.763,5.65,302 @ BESAR
61,1.3152370537136828,103.85459035427515,38,A,140,1.313672528,103.8629776,0.9484647877741953,BENDEMEER MRT STATION,"coordinate_pair(lat_x=1.3152370537136828, lon_x=103.85459035427515, lat_y=1.313672528, lon_y=103.8629776)",1.723,12.283333333333333,45B JOO AVENUE
62,1.3089131451053215,103.85358052459118,243,A,140,1.313672528,103.8629776,1.1710388886175631,BENDEMEER MRT STATION,"coordinate_pair(lat_x=1.3089131451053215, lon_x=103.85358052459118, lat_y=1.313672528, lon_y=103.8629776)",1.774,10.866666666666667,202 SERANGOON ROAD
63,1.3255934996231975,103.86470747486914,116,A,140,1.313672528,103.8629776,1.3394279090453236,BENDEMEER MRT STATION,"coordinate_pair(lat_x=1.3255934996231975, lon_x=103.86470747486914, lat_y=1.313672528, lon_y=103.8629776)",2.142,15.0,6B SAINT MICHAEL'S ROAD
64,1.3103966885794467,103.8764983876758,189,A,140,1.313672528,103.8629776,1.5465570561093678,BENDEMEER MRT STATION,"coordinate_pair(lat_x=1.3103966885794467, lon_x=103.8764983876758, lat_y=1.313672528, lon_y=103.8629776)",2.233,13.983333333333333,38 LORONG 6 GEYLANG
65,1.35228442471909,103.846208668151,114,A,111,1.351315801,103.8491403,0.3432289306300726,BISHAN MRT STATION,"coordinate_pair(lat_x=1.35228442471909, lon_x=103.846208668151, lat_y=1.351315801, lon_y=103.8491403)",0.792,5.2,THOMSON RISE ESTATE
66,1.349703914250073,103.84433897748085,239,A,111,1.351315801,103.8491403,0.5630249615824506,BISHAN MRT STATION,"coordinate_pair(lat_x=1.349703914250073, lon_x=103.84433897748085, lat_y=1.351315801, lon_y=103.8491403)",1.165,7.45,CLOVER PARK
67,1.354038802416034,103.84191934723128,54,A,111,1.351315801,103.8491403,0.8579165176568858,BISHAN MRT STATION,"coordinate_pair(lat_x=1.354038802416034, lon_x=103.84191934723128, lat_y=1.351315801, lon_y=103.8491403)",1.429,9.083333333333334,CORAL PARK
68,1.3536766361882222,103.83788371846629,229,A,111,1.351315801,103.8491403,1.2785655597942316,BISHAN MRT STATION,"coordinate_pair(lat_x=1.3536766361882222, lon_x=103.83788371846629, lat_y=1.351315801, lon_y=103.8491403)",2.888,18.35,THOMSON GARDEN ESTATE
69,1.3548061147518156,103.86092698530769,162,A,111,1.351315801,103.8491403,1.3665253810169424,BISHAN MRT STATION,"coordinate_pair(lat_x=1.3548061147518156, lon_x=103.86092698530769, lat_y=1.351315801, lon_y=103.8491403)",3.041,19.616666666666667,GOLDENHILL VILLAS
70,1.3255934996231975,103.86470747486914,116,A,69,1.319939577,103.8620527,0.6945092594257395,BOON KENG MRT STATION,"coordinate_pair(lat_x=1.3255934996231975, lon_x=103.86470747486914, lat_y=1.319939577, lon_y=103.8620527)",1.494,11.65,6B SAINT MICHAEL'S ROAD
71,1.3152370537136828,103.85459035427515,38,A,69,1.319939577,103.8620527,0.9806036256288776,BOON KENG MRT STATION,"coordinate_pair(lat_x=1.3152370537136828, lon_x=103.85459035427515, lat_y=1.319939577, lon_y=103.8620527)",1.53,10.966666666666667,45B JOO AVENUE
72,1.3113032825751663,103.85939778353173,184,A,69,1.319939577,103.8620527,1.0046413754924164,BOON KENG MRT STATION,"coordinate_pair(lat_x=1.3113032825751663, lon_x=103.85939778353173, lat_y=1.319939577, lon_y=103.8620527)",1.283,7.916666666666667,302 @ BESAR
73,1.323654135939252,103.85260111019562,255,A,69,1.319939577,103.8620527,1.1289596454512947,BOON KENG MRT STATION,"coordinate_pair(lat_x=1.323654135939252, lon_x=103.85260111019562, lat_y=1.319939577, lon_y=103.8620527)",1.788,11.033333333333333,KIM KEAT GARDENS
74,1.3307066144473627,103.87067900261412,32,A,69,1.319939577,103.8620527,1.5339354598427344,BOON KENG MRT STATION,"coordinate_pair(lat_x=1.3307066144473627, lon_x=103.87067900261412, lat_y=1.319939577, lon_y=103.8620527)",2.225,17.1,SENNETT ESTATE
75,1.3400216718744813,103.71790371536224,62,A,124,1.338610339,103.7060849,1.3231726515319127,BOON LAY MRT STATION,"coordinate_pair(lat_x=1.3400216718744813, lon_x=103.71790371536224, lat_y=1.338610339, lon_y=103.7060849)",2.794,17.966666666666665,LAKESIDE GROVE
76,1.3380838813786746,103.69123703060173,63,A,124,1.338610339,103.7060849,1.6515951220792484,BOON LAY MRT STATION,"coordinate_pair(lat_x=1.3380838813786746, lon_x=103.69123703060173, lat_y=1.338610339, lon_y=103.7060849)",2.842,17.716666666666665,YUNNAN GARDENS
77,1.3522073150182796,103.69897696873652,5,A,124,1.338610339,103.7060849,1.7059367158024743,BOON LAY MRT STATION,"coordinate_pair(lat_x=1.3522073150182796, lon_x=103.69897696873652, lat_y=1.338610339, lon_y=103.7060849)",2.898,18.333333333333332,WESTVILLE
78,1.342990087073806,103.73519773007064,133,A,124,1.338610339,103.7060849,3.2727502567050393,BOON LAY MRT STATION,"coordinate_pair(lat_x=1.342990087073806, lon_x=103.73519773007064, lat_y=1.338610339, lon_y=103.7060849)",5.403,35.016666666666666,TAS TELEPHONE EXCHANGE
79,1.3219822689001852,103.75616863725058,34,A,124,1.338610339,103.7060849,5.8665430236328575,BOON LAY MRT STATION,"coordinate_pair(lat_x=1.3219822689001852, lon_x=103.75616863725058, lat_y=1.338610339, lon_y=103.7060849)",11.105,70.91666666666667,FABER HILLS
80,1.3229489913602497,103.81073588026833,56,A,58,1.322113736,103.8149845,0.48134439892028175,BOTANIC GARDENS MRT STATION,"coordinate_pair(lat_x=1.3229489913602497, lon_x=103.81073588026833, lat_y=1.322113736, lon_y=103.8149845)",2.443,24.75,KING'S ARCADE
81,1.3174194918058788,103.81180332860548,135,A,58,1.322113736,103.8149845,0.6304900556887766,BOTANIC GARDENS MRT STATION,"coordinate_pair(lat_x=1.3174194918058788, lon_x=103.81180332860548, lat_y=1.322113736, lon_y=103.8149845)",2.406,24.35,100 GALLOP PARK ROAD
82,1.3272082605835436,103.81823850116736,127,A,58,1.322113736,103.8149845,0.6721275326853368,BOTANIC GARDENS MRT STATION,"coordinate_pair(lat_x=1.3272082605835436, lon_x=103.81823850116736, lat_y=1.322113736, lon_y=103.8149845)",2.747,30.416666666666668,CAPITOL PARK
83,1.321812680459118,103.8220597530167,36,A,58,1.322113736,103.8149845,0.7872349171427434,BOTANIC GARDENS MRT STATION,"coordinate_pair(lat_x=1.321812680459118, lon_x=103.8220597530167, lat_y=1.322113736, lon_y=103.8149845)",1.973,24.85,BUKIT TIMAH ROAD
84,1.3209450050873464,103.80665666284908,80,A,58,1.322113736,103.8149845,0.9348439576004978,BOTANIC GARDENS MRT STATION,"coordinate_pair(lat_x=1.3209450050873464, lon_x=103.80665666284908, lat_y=1.322113736, lon_y=103.8149845)",3.065,28.733333333333334,NANYANG PRIMARY SCHOOL
85,1.3434787663344319,103.83813400028416,267,A,33,1.340469001,103.8467991,1.0197336141449582,BRADDELL MRT STATION,"coordinate_pair(lat_x=1.3434787663344319, lon_x=103.83813400028416, lat_y=1.340469001, lon_y=103.8467991)",2.131,14.033333333333333,WESTLAKE GARDENS
86,1.349703914250073,103.84433897748085,239,A,33,1.340469001,103.8467991,1.0626680492971001,BRADDELL MRT STATION,"coordinate_pair(lat_x=1.349703914250073, lon_x=103.84433897748085, lat_y=1.340469001, lon_y=103.8467991)",4.715,29.5,CLOVER PARK
87,1.35228442471909,103.846208668151,114,A,33,1.340469001,103.8467991,1.3154536293024313,BRADDELL MRT STATION,"coordinate_pair(lat_x=1.35228442471909, lon_x=103.846208668151, lat_y=1.340469001, lon_y=103.8467991)",4.342,27.233333333333334,THOMSON RISE ESTATE
88,1.3378191303565314,103.83349260151952,111,A,33,1.340469001,103.8467991,1.508272222517105,BRADDELL MRT STATION,"coordinate_pair(lat_x=1.3378191303565314, lon_x=103.83349260151952, lat_y=1.340469001, lon_y=103.8467991)",1.871,11.466666666666667,ANDREW ROAD
89,1.3262306166277886,103.8483310523577,120,A,33,1.340469001,103.8467991,1.5923687971932488,BRADDELL MRT STATION,"coordinate_pair(lat_x=1.3262306166277886, lon_x=103.8483310523577, lat_y=1.340469001, lon_y=103.8467991)",3.426,20.833333333333332,COLIWOO BALESTIER 453
90,1.2979025506259088,103.856830991058,115,A,90,1.296861686,103.8506674,0.694890705229592,BRAS BASAH MRT STATION,"coordinate_pair(lat_x=1.2979025506259088, lon_x=103.856830991058, lat_y=1.296861686, lon_y=103.8506674)",1.092,8.183333333333334,2 LIANG SEAH STREET
91,1.3027162422524157,103.84837247621884,147,A,90,1.296861686,103.8506674,0.6992012152523458,BRAS BASAH MRT STATION,"coordinate_pair(lat_x=1.3027162422524157, lon_x=103.84837247621884, lat_y=1.296861686, lon_y=103.8506674)",0.989,6.4,11 UPPER WILKIE ROAD
92,1.2972337943804126,103.84097632354472,82,A,90,1.296861686,103.8506674,1.0781167090231845,BRAS BASAH MRT STATION,"coordinate_pair(lat_x=1.2972337943804126, lon_x=103.84097632354472, lat_y=1.296861686, lon_y=103.8506674)",1.443,8.716666666666667,OXLEY RESIDENCE
93,1.2926587246321704,103.83973365789451,271,A,90,1.296861686,103.8506674,1.3022182279868009,BRAS BASAH MRT STATION,"coordinate_pair(lat_x=1.2926587246321704, lon_x=103.83973365789451, lat_y=1.296861686, lon_y=103.8506674)",2.155,13.25,GAMBIER COURT
94,1.3089131451053215,103.85358052459118,243,A,90,1.296861686,103.8506674,1.3786358216615122,BRAS BASAH MRT STATION,"coordinate_pair(lat_x=1.3089131451053215, lon_x=103.85358052459118, lat_y=1.296861686, lon_y=103.8506674)",1.983,12.5,202 SERANGOON ROAD
95,1.3614882756558435,103.83389524273204,217,A,154,1.363846766,103.8338992,0.26225252975892127,BRIGHT HILL MRT STATION,"coordinate_pair(lat_x=1.3614882756558435, lon_x=103.83389524273204, lat_y=1.363846766, lon_y=103.8338992)",0.586,3.65,FULTON HILL
96,1.3628534456442782,103.8295954046441,66,A,154,1.363846766,103.8338992,0.49100907529281423,BRIGHT HILL MRT STATION,"coordinate_pair(lat_x=1.3628534456442782, lon_x=103.8295954046441, lat_y=1.363846766, lon_y=103.8338992)",1.513,9.35,FABER GARDEN
